user_id,item_id,timestamp,event_weight,event_type,subgroup
USER-0095,ITEM-043,2025-05-03T12:07:00+00:00,1.0,open,Focused regulars
USER-0015,ITEM-010,2025-05-03T14:06:00+00:00,2.0,save,Broad enthusiasts
USER-0252,ITEM-016,2025-05-03T14:07:00+00:00,1.0,open,Broad enthusiasts
USER-0092,ITEM-038,2025-05-03T14:08:00+00:00,1.0,open,Focused regulars
USER-0113,ITEM-005,2025-05-03T14:09:00+00:00,1.0,open,Focused regulars
USER-0199,ITEM-065,2025-05-03T15:03:00+00:00,1.0,open,New explorers
USER-0017,ITEM-083,2025-05-03T16:07:00+00:00,3.0,complete,Focused regulars
USER-0061,ITEM-032,2025-05-03T18:06:00+00:00,1.0,open,New explorers
USER-0054,ITEM-043,2025-05-03T19:09:00+00:00,1.0,open,Broad enthusiasts
USER-0261,ITEM-041,2025-05-03T20:13:00+00:00,2.0,save,Broad enthusiasts
USER-0090,ITEM-083,2025-05-03T22:05:00+00:00,1.0,open,Broad enthusiasts
USER-0201,ITEM-028,2025-05-03T22:07:00+00:00,1.0,open,Broad enthusiasts
USER-0234,ITEM-031,2025-05-03T22:07:00+00:00,2.0,save,Broad enthusiasts
USER-0122,ITEM-047,2025-05-03T22:08:00+00:00,1.0,open,Focused regulars
USER-0212,ITEM-033,2025-05-04T07:03:00+00:00,1.0,open,Focused regulars
USER-0236,ITEM-067,2025-05-04T07:03:00+00:00,1.0,open,Focused regulars
USER-0083,ITEM-092,2025-05-04T08:07:00+00:00,1.0,open,Focused regulars
USER-0247,ITEM-044,2025-05-04T09:00:00+00:00,1.0,open,New explorers
USER-0203,ITEM-002,2025-05-04T09:09:00+00:00,1.0,open,Focused regulars
USER-0037,ITEM-046,2025-05-04T11:01:00+00:00,3.0,complete,New explorers
USER-0254,ITEM-049,2025-05-04T12:04:00+00:00,3.0,complete,Focused regulars
USER-0104,ITEM-033,2025-05-04T12:07:00+00:00,1.0,open,Focused regulars
USER-0288,ITEM-002,2025-05-04T12:07:00+00:00,2.0,save,Broad enthusiasts
USER-0027,ITEM-008,2025-05-04T13:05:00+00:00,1.0,open,Broad enthusiasts
USER-0234,ITEM-020,2025-05-04T13:08:00+00:00,2.0,save,Broad enthusiasts
USER-0084,ITEM-027,2025-05-04T13:09:00+00:00,2.0,save,Broad enthusiasts
USER-0249,ITEM-031,2025-05-04T14:08:00+00:00,1.0,open,Broad enthusiasts
USER-0240,ITEM-052,2025-05-04T14:09:00+00:00,1.0,open,Broad enthusiasts
USER-0252,ITEM-019,2025-05-04T16:08:00+00:00,1.0,open,Broad enthusiasts
USER-0258,ITEM-096,2025-05-04T16:08:00+00:00,1.0,open,Broad enthusiasts
USER-0261,ITEM-058,2025-05-04T16:14:00+00:00,1.0,open,Broad enthusiasts
USER-0031,ITEM-019,2025-05-04T19:00:00+00:00,1.0,open,New explorers
USER-0228,ITEM-002,2025-05-04T19:05:00+00:00,3.0,complete,Broad enthusiasts
USER-0272,ITEM-052,2025-05-04T19:05:00+00:00,2.0,save,Focused regulars
USER-0033,ITEM-032,2025-05-04T20:03:00+00:00,2.0,save,Broad enthusiasts
USER-0042,ITEM-045,2025-05-04T20:10:00+00:00,2.0,save,Broad enthusiasts
USER-0300,ITEM-043,2025-05-04T21:05:00+00:00,1.0,open,Broad enthusiasts
USER-0120,ITEM-031,2025-05-04T21:06:00+00:00,1.0,open,Broad enthusiasts
USER-0131,ITEM-039,2025-05-04T22:03:00+00:00,1.0,open,Focused regulars
USER-0135,ITEM-087,2025-05-04T22:09:00+00:00,1.0,open,Broad enthusiasts
USER-0118,ITEM-034,2025-05-05T07:03:00+00:00,2.0,save,New explorers
USER-0013,ITEM-002,2025-05-05T07:06:00+00:00,2.0,save,New explorers
USER-0136,ITEM-020,2025-05-05T08:06:00+00:00,1.0,open,New explorers
USER-0276,ITEM-002,2025-05-05T08:07:00+00:00,2.0,save,Broad enthusiasts
USER-0057,ITEM-016,2025-05-05T08:08:00+00:00,1.0,open,Broad enthusiasts
USER-0242,ITEM-010,2025-05-05T09:05:00+00:00,3.0,complete,Focused regulars
USER-0236,ITEM-082,2025-05-05T10:04:00+00:00,3.0,complete,Focused regulars
USER-0318,ITEM-094,2025-05-05T10:07:00+00:00,2.0,save,Broad enthusiasts
USER-0263,ITEM-067,2025-05-05T10:08:00+00:00,1.0,open,Focused regulars
USER-0105,ITEM-039,2025-05-05T11:09:00+00:00,3.0,complete,Broad enthusiasts
USER-0109,ITEM-001,2025-05-05T12:02:00+00:00,1.0,open,New explorers
USER-0211,ITEM-068,2025-05-05T13:07:00+00:00,2.0,save,New explorers
USER-0216,ITEM-089,2025-05-05T13:07:00+00:00,1.0,open,Broad enthusiasts
USER-0296,ITEM-045,2025-05-05T14:04:00+00:00,1.0,open,Focused regulars
USER-0269,ITEM-084,2025-05-05T14:07:00+00:00,1.0,open,Focused regulars
USER-0283,ITEM-022,2025-05-05T16:00:00+00:00,2.0,save,New explorers
USER-0031,ITEM-002,2025-05-05T17:01:00+00:00,1.0,open,New explorers
USER-0221,ITEM-016,2025-05-05T17:01:00+00:00,3.0,complete,Focused regulars
USER-0025,ITEM-067,2025-05-05T17:02:00+00:00,1.0,open,New explorers
USER-0080,ITEM-047,2025-05-05T18:13:00+00:00,1.0,open,Focused regulars
USER-0191,ITEM-044,2025-05-05T19:02:00+00:00,1.0,open,Focused regulars
USER-0059,ITEM-039,2025-05-05T19:07:00+00:00,1.0,open,Focused regulars
USER-0137,ITEM-055,2025-05-05T21:05:00+00:00,1.0,open,Focused regulars
USER-0207,ITEM-058,2025-05-06T07:05:00+00:00,1.0,open,Broad enthusiasts
USER-0164,ITEM-022,2025-05-06T07:11:00+00:00,1.0,open,Focused regulars
USER-0230,ITEM-013,2025-05-06T08:03:00+00:00,3.0,complete,Focused regulars
USER-0131,ITEM-031,2025-05-06T09:04:00+00:00,2.0,save,Focused regulars
USER-0225,ITEM-084,2025-05-06T09:08:00+00:00,2.0,save,Broad enthusiasts
USER-0297,ITEM-038,2025-05-06T09:15:00+00:00,2.0,save,Broad enthusiasts
USER-0157,ITEM-016,2025-05-06T10:01:00+00:00,1.0,open,New explorers
USER-0125,ITEM-087,2025-05-06T10:03:00+00:00,2.0,save,Focused regulars
USER-0003,ITEM-019,2025-05-06T10:07:00+00:00,3.0,complete,Broad enthusiasts
USER-0026,ITEM-033,2025-05-06T11:05:00+00:00,2.0,save,Focused regulars
USER-0009,ITEM-005,2025-05-06T11:12:00+00:00,1.0,open,Broad enthusiasts
USER-0205,ITEM-055,2025-05-06T13:02:00+00:00,3.0,complete,New explorers
USER-0275,ITEM-042,2025-05-06T13:02:00+00:00,3.0,complete,Focused regulars
USER-0038,ITEM-082,2025-05-06T13:05:00+00:00,2.0,save,Focused regulars
USER-0111,ITEM-016,2025-05-06T13:06:00+00:00,2.0,save,Broad enthusiasts
USER-0303,ITEM-052,2025-05-06T14:07:00+00:00,1.0,open,Broad enthusiasts
USER-0229,ITEM-037,2025-05-06T15:01:00+00:00,2.0,save,New explorers
USER-0057,ITEM-036,2025-05-06T15:09:00+00:00,1.0,open,Broad enthusiasts
USER-0291,ITEM-083,2025-05-06T15:14:00+00:00,3.0,complete,Broad enthusiasts
USER-0265,ITEM-041,2025-05-06T16:04:00+00:00,1.0,open,New explorers
USER-0295,ITEM-052,2025-05-06T16:04:00+00:00,1.0,open,New explorers
USER-0002,ITEM-019,2025-05-06T16:07:00+00:00,1.0,open,Focused regulars
USER-0258,ITEM-045,2025-05-06T17:09:00+00:00,1.0,open,Broad enthusiasts
USER-0113,ITEM-033,2025-05-06T17:10:00+00:00,3.0,complete,Focused regulars
USER-0156,ITEM-004,2025-05-06T17:11:00+00:00,1.0,open,Broad enthusiasts
USER-0191,ITEM-033,2025-05-06T18:03:00+00:00,2.0,save,Focused regulars
USER-0067,ITEM-030,2025-05-06T19:07:00+00:00,1.0,open,New explorers
USER-0129,ITEM-040,2025-05-06T19:09:00+00:00,2.0,save,Broad enthusiasts
USER-0035,ITEM-082,2025-05-06T20:04:00+00:00,1.0,open,Focused regulars
USER-0221,ITEM-069,2025-05-06T21:02:00+00:00,2.0,save,Focused regulars
USER-0286,ITEM-060,2025-05-07T07:02:00+00:00,3.0,complete,New explorers
USER-0257,ITEM-002,2025-05-07T07:03:00+00:00,1.0,open,Focused regulars
USER-0078,ITEM-081,2025-05-07T07:07:00+00:00,2.0,save,Broad enthusiasts
USER-0149,ITEM-043,2025-05-07T08:05:00+00:00,1.0,open,Focused regulars
USER-0060,ITEM-082,2025-05-07T08:08:00+00:00,3.0,complete,Broad enthusiasts
USER-0030,ITEM-046,2025-05-07T08:10:00+00:00,1.0,open,Broad enthusiasts
USER-0285,ITEM-019,2025-05-07T09:05:00+00:00,1.0,open,Broad enthusiasts
USER-0163,ITEM-082,2025-05-07T10:01:00+00:00,2.0,save,New explorers
USER-0161,ITEM-058,2025-05-07T10:05:00+00:00,1.0,open,Focused regulars
USER-0308,ITEM-084,2025-05-07T11:03:00+00:00,2.0,save,Focused regulars
USER-0242,ITEM-036,2025-05-07T11:06:00+00:00,1.0,open,Focused regulars
USER-0059,ITEM-055,2025-05-07T11:08:00+00:00,1.0,open,Focused regulars
USER-0056,ITEM-027,2025-05-07T12:07:00+00:00,3.0,complete,Focused regulars
USER-0195,ITEM-068,2025-05-07T13:08:00+00:00,1.0,open,Broad enthusiasts
USER-0141,ITEM-001,2025-05-07T14:07:00+00:00,1.0,open,Broad enthusiasts
USER-0264,ITEM-092,2025-05-07T14:07:00+00:00,2.0,save,Broad enthusiasts
USER-0299,ITEM-014,2025-05-07T15:03:00+00:00,1.0,open,Focused regulars
USER-0048,ITEM-040,2025-05-07T15:04:00+00:00,3.0,complete,Broad enthusiasts
USER-0081,ITEM-040,2025-05-07T16:07:00+00:00,1.0,open,Broad enthusiasts
USER-0185,ITEM-052,2025-05-07T17:09:00+00:00,1.0,open,Focused regulars
USER-0237,ITEM-017,2025-05-07T17:14:00+00:00,1.0,open,Broad enthusiasts
USER-0278,ITEM-083,2025-05-07T18:05:00+00:00,1.0,open,Focused regulars
USER-0037,ITEM-047,2025-05-07T19:02:00+00:00,1.0,open,New explorers
USER-0038,ITEM-034,2025-05-07T19:06:00+00:00,2.0,save,Focused regulars
USER-0071,ITEM-058,2025-05-07T20:04:00+00:00,2.0,save,Focused regulars
USER-0120,ITEM-083,2025-05-07T20:07:00+00:00,2.0,save,Broad enthusiasts
USER-0124,ITEM-034,2025-05-07T21:01:00+00:00,3.0,complete,New explorers
USER-0145,ITEM-009,2025-05-07T21:04:00+00:00,2.0,save,New explorers
USER-0052,ITEM-028,2025-05-08T08:02:00+00:00,2.0,save,New explorers
USER-0215,ITEM-044,2025-05-08T08:05:00+00:00,1.0,open,Focused regulars
USER-0080,ITEM-002,2025-05-08T08:14:00+00:00,1.0,open,Focused regulars
USER-0178,ITEM-067,2025-05-08T09:03:00+00:00,1.0,open,New explorers
USER-0119,ITEM-060,2025-05-08T09:06:00+00:00,3.0,complete,Focused regulars
USER-0294,ITEM-045,2025-05-08T09:11:00+00:00,1.0,open,Broad enthusiasts
USER-0111,ITEM-040,2025-05-08T10:07:00+00:00,2.0,save,Broad enthusiasts
USER-0110,ITEM-017,2025-05-08T11:06:00+00:00,1.0,open,Focused regulars
USER-0180,ITEM-016,2025-05-08T11:07:00+00:00,2.0,save,Broad enthusiasts
USER-0177,ITEM-078,2025-05-08T12:04:00+00:00,3.0,complete,Broad enthusiasts
USER-0305,ITEM-067,2025-05-08T13:02:00+00:00,3.0,complete,Focused regulars
USER-0122,ITEM-055,2025-05-08T13:09:00+00:00,1.0,open,Focused regulars
USER-0097,ITEM-065,2025-05-08T14:00:00+00:00,2.0,save,New explorers
USER-0073,ITEM-087,2025-05-08T14:06:00+00:00,1.0,open,New explorers
USER-0165,ITEM-010,2025-05-08T14:07:00+00:00,3.0,complete,Broad enthusiasts
USER-0062,ITEM-038,2025-05-08T15:05:00+00:00,1.0,open,Focused regulars
USER-0145,ITEM-094,2025-05-08T15:05:00+00:00,3.0,complete,New explorers
USER-0248,ITEM-002,2025-05-08T15:05:00+00:00,1.0,open,Focused regulars
USER-0123,ITEM-082,2025-05-08T15:07:00+00:00,1.0,open,Broad enthusiasts
USER-0209,ITEM-090,2025-05-08T15:07:00+00:00,2.0,save,Focused regulars
USER-0273,ITEM-082,2025-05-08T15:09:00+00:00,2.0,save,Broad enthusiasts
USER-0311,ITEM-022,2025-05-08T16:03:00+00:00,3.0,complete,Focused regulars
USER-0045,ITEM-016,2025-05-08T16:05:00+00:00,1.0,open,Broad enthusiasts
USER-0054,ITEM-094,2025-05-08T17:10:00+00:00,3.0,complete,Broad enthusiasts
USER-0164,ITEM-071,2025-05-08T17:12:00+00:00,1.0,open,Focused regulars
USER-0135,ITEM-040,2025-05-08T18:10:00+00:00,1.0,open,Broad enthusiasts
USER-0092,ITEM-032,2025-05-08T19:09:00+00:00,1.0,open,Focused regulars
USER-0106,ITEM-002,2025-05-08T20:00:00+00:00,1.0,open,New explorers
USER-0100,ITEM-083,2025-05-08T20:04:00+00:00,1.0,open,New explorers
USER-0281,ITEM-037,2025-05-08T20:07:00+00:00,1.0,open,Focused regulars
USER-0241,ITEM-082,2025-05-08T21:03:00+00:00,1.0,open,New explorers
USER-0295,ITEM-040,2025-05-08T21:05:00+00:00,2.0,save,New explorers
USER-0230,ITEM-073,2025-05-08T22:04:00+00:00,1.0,open,Focused regulars
USER-0035,ITEM-005,2025-05-09T07:05:00+00:00,1.0,open,Focused regulars
USER-0045,ITEM-025,2025-05-09T08:06:00+00:00,1.0,open,Broad enthusiasts
USER-0078,ITEM-094,2025-05-09T11:08:00+00:00,2.0,save,Broad enthusiasts
USER-0004,ITEM-082,2025-05-09T12:00:00+00:00,1.0,open,New explorers
USER-0015,ITEM-070,2025-05-09T13:07:00+00:00,2.0,save,Broad enthusiasts
USER-0135,ITEM-041,2025-05-09T13:11:00+00:00,1.0,open,Broad enthusiasts
USER-0162,ITEM-017,2025-05-09T13:13:00+00:00,1.0,open,Broad enthusiasts
USER-0096,ITEM-037,2025-05-09T15:06:00+00:00,2.0,save,Broad enthusiasts
USER-0089,ITEM-018,2025-05-09T17:06:00+00:00,1.0,open,Focused regulars
USER-0074,ITEM-005,2025-05-09T17:09:00+00:00,1.0,open,Focused regulars
USER-0306,ITEM-033,2025-05-09T17:10:00+00:00,1.0,open,Broad enthusiasts
USER-0051,ITEM-029,2025-05-09T18:06:00+00:00,1.0,open,Broad enthusiasts
USER-0087,ITEM-021,2025-05-09T18:08:00+00:00,1.0,open,Broad enthusiasts
USER-0263,ITEM-029,2025-05-09T18:09:00+00:00,2.0,save,Focused regulars
USER-0084,ITEM-083,2025-05-09T18:10:00+00:00,1.0,open,Broad enthusiasts
USER-0184,ITEM-011,2025-05-09T19:00:00+00:00,2.0,save,New explorers
USER-0139,ITEM-043,2025-05-09T19:03:00+00:00,1.0,open,New explorers
USER-0253,ITEM-037,2025-05-09T19:03:00+00:00,2.0,save,New explorers
USER-0102,ITEM-072,2025-05-09T19:06:00+00:00,1.0,open,Broad enthusiasts
USER-0260,ITEM-012,2025-05-09T20:07:00+00:00,1.0,open,Focused regulars
USER-0251,ITEM-071,2025-05-09T21:03:00+00:00,3.0,complete,Focused regulars
USER-0196,ITEM-020,2025-05-10T07:02:00+00:00,1.0,open,New explorers
USER-0256,ITEM-025,2025-05-10T07:04:00+00:00,1.0,open,New explorers
USER-0167,ITEM-021,2025-05-10T08:05:00+00:00,1.0,open,Focused regulars
USER-0088,ITEM-044,2025-05-10T08:06:00+00:00,1.0,open,New explorers
USER-0213,ITEM-067,2025-05-10T09:12:00+00:00,1.0,open,Broad enthusiasts
USER-0313,ITEM-002,2025-05-10T10:00:00+00:00,1.0,open,New explorers
USER-0232,ITEM-025,2025-05-10T11:04:00+00:00,2.0,save,New explorers
USER-0072,ITEM-014,2025-05-10T11:08:00+00:00,1.0,open,Broad enthusiasts
USER-0107,ITEM-026,2025-05-10T13:05:00+00:00,1.0,open,Focused regulars
USER-0009,ITEM-032,2025-05-10T13:13:00+00:00,1.0,open,Broad enthusiasts
USER-0106,ITEM-083,2025-05-10T15:01:00+00:00,2.0,save,New explorers
USER-0234,ITEM-026,2025-05-10T15:09:00+00:00,1.0,open,Broad enthusiasts
USER-0001,ITEM-049,2025-05-10T16:05:00+00:00,2.0,save,New explorers
USER-0186,ITEM-084,2025-05-10T16:07:00+00:00,1.0,open,Broad enthusiasts
USER-0277,ITEM-040,2025-05-10T17:02:00+00:00,1.0,open,New explorers
USER-0235,ITEM-017,2025-05-10T18:05:00+00:00,1.0,open,New explorers
USER-0036,ITEM-088,2025-05-10T19:06:00+00:00,2.0,save,Broad enthusiasts
USER-0149,ITEM-042,2025-05-10T20:06:00+00:00,1.0,open,Focused regulars
USER-0237,ITEM-073,2025-05-10T20:15:00+00:00,1.0,open,Broad enthusiasts
USER-0206,ITEM-033,2025-05-10T21:08:00+00:00,1.0,open,Focused regulars
USER-0041,ITEM-040,2025-05-10T22:10:00+00:00,1.0,open,Focused regulars
USER-0210,ITEM-012,2025-05-11T07:07:00+00:00,1.0,open,Broad enthusiasts
USER-0018,ITEM-053,2025-05-11T07:08:00+00:00,1.0,open,Broad enthusiasts
USER-0012,ITEM-082,2025-05-11T07:09:00+00:00,2.0,save,Broad enthusiasts
USER-0157,ITEM-031,2025-05-11T08:02:00+00:00,3.0,complete,New explorers
USER-0314,ITEM-042,2025-05-11T08:04:00+00:00,1.0,open,Focused regulars
USER-0207,ITEM-042,2025-05-11T08:06:00+00:00,2.0,save,Broad enthusiasts
USER-0098,ITEM-085,2025-05-11T09:08:00+00:00,1.0,open,Focused regulars
USER-0097,ITEM-060,2025-05-11T10:01:00+00:00,1.0,open,New explorers
USER-0193,ITEM-052,2025-05-11T10:01:00+00:00,1.0,open,New explorers
USER-0003,ITEM-012,2025-05-11T10:08:00+00:00,1.0,open,Broad enthusiasts
USER-0280,ITEM-083,2025-05-11T11:07:00+00:00,1.0,open,New explorers
USER-0181,ITEM-056,2025-05-11T11:08:00+00:00,1.0,open,New explorers
USER-0216,ITEM-029,2025-05-11T13:08:00+00:00,2.0,save,Broad enthusiasts
USER-0035,ITEM-058,2025-05-11T14:06:00+00:00,1.0,open,Focused regulars
USER-0267,ITEM-094,2025-05-11T15:07:00+00:00,3.0,complete,Broad enthusiasts
USER-0056,ITEM-023,2025-05-11T15:08:00+00:00,3.0,complete,Focused regulars
USER-0252,ITEM-001,2025-05-11T15:09:00+00:00,1.0,open,Broad enthusiasts
USER-0279,ITEM-033,2025-05-11T15:09:00+00:00,1.0,open,Broad enthusiasts
USER-0024,ITEM-029,2025-05-11T18:02:00+00:00,1.0,open,Broad enthusiasts
USER-0163,ITEM-068,2025-05-11T19:02:00+00:00,1.0,open,New explorers
USER-0119,ITEM-003,2025-05-11T19:07:00+00:00,2.0,save,Focused regulars
USER-0043,ITEM-084,2025-05-11T20:02:00+00:00,2.0,save,New explorers
USER-0240,ITEM-072,2025-05-11T20:10:00+00:00,1.0,open,Broad enthusiasts
USER-0284,ITEM-021,2025-05-11T20:10:00+00:00,1.0,open,Focused regulars
USER-0293,ITEM-082,2025-05-11T21:04:00+00:00,1.0,open,Focused regulars
USER-0110,ITEM-035,2025-05-11T21:07:00+00:00,1.0,open,Focused regulars
USER-0002,ITEM-067,2025-05-11T21:08:00+00:00,1.0,open,Focused regulars
USER-0264,ITEM-057,2025-05-11T21:08:00+00:00,1.0,open,Broad enthusiasts
USER-0170,ITEM-081,2025-05-11T21:09:00+00:00,1.0,open,Focused regulars
USER-0251,ITEM-083,2025-05-12T07:04:00+00:00,1.0,open,Focused regulars
USER-0117,ITEM-031,2025-05-12T08:04:00+00:00,1.0,open,Broad enthusiasts
USER-0266,ITEM-032,2025-05-12T08:11:00+00:00,1.0,open,Focused regulars
USER-0204,ITEM-033,2025-05-12T11:03:00+00:00,1.0,open,Broad enthusiasts
USER-0039,ITEM-018,2025-05-12T12:07:00+00:00,3.0,complete,Broad enthusiasts
USER-0119,ITEM-084,2025-05-12T12:08:00+00:00,3.0,complete,Focused regulars
USER-0176,ITEM-002,2025-05-12T14:06:00+00:00,1.0,open,Focused regulars
USER-0309,ITEM-046,2025-05-12T14:06:00+00:00,2.0,save,Broad enthusiasts
USER-0153,ITEM-069,2025-05-12T14:11:00+00:00,1.0,open,Broad enthusiasts
USER-0237,ITEM-083,2025-05-12T14:16:00+00:00,3.0,complete,Broad enthusiasts
USER-0320,ITEM-008,2025-05-12T16:02:00+00:00,3.0,complete,Focused regulars
USER-0197,ITEM-034,2025-05-12T17:05:00+00:00,1.0,open,Focused regulars
USER-0252,ITEM-084,2025-05-12T17:10:00+00:00,1.0,open,Broad enthusiasts
USER-0173,ITEM-070,2025-05-12T18:04:00+00:00,3.0,complete,Focused regulars
USER-0057,ITEM-073,2025-05-12T21:10:00+00:00,1.0,open,Broad enthusiasts
USER-0009,ITEM-082,2025-05-12T22:14:00+00:00,1.0,open,Broad enthusiasts
USER-0035,ITEM-069,2025-05-13T07:07:00+00:00,1.0,open,Focused regulars
USER-0018,ITEM-052,2025-05-13T07:09:00+00:00,2.0,save,Broad enthusiasts
USER-0042,ITEM-013,2025-05-13T07:11:00+00:00,1.0,open,Broad enthusiasts
USER-0152,ITEM-073,2025-05-13T09:04:00+00:00,1.0,open,Focused regulars
USER-0256,ITEM-033,2025-05-13T09:05:00+00:00,1.0,open,New explorers
USER-0209,ITEM-017,2025-05-13T09:08:00+00:00,1.0,open,Focused regulars
USER-0271,ITEM-084,2025-05-13T10:00:00+00:00,1.0,open,New explorers
USER-0175,ITEM-013,2025-05-13T10:03:00+00:00,1.0,open,New explorers
USER-0249,ITEM-033,2025-05-13T10:09:00+00:00,1.0,open,Broad enthusiasts
USER-0270,ITEM-025,2025-05-13T12:05:00+00:00,1.0,open,Broad enthusiasts
USER-0269,ITEM-031,2025-05-13T12:08:00+00:00,1.0,open,Focused regulars
USER-0073,ITEM-053,2025-05-13T13:07:00+00:00,2.0,save,New explorers
USER-0272,ITEM-022,2025-05-13T15:06:00+00:00,3.0,complete,Focused regulars
USER-0038,ITEM-039,2025-05-13T15:07:00+00:00,3.0,complete,Focused regulars
USER-0174,ITEM-014,2025-05-13T15:07:00+00:00,2.0,save,Broad enthusiasts
USER-0210,ITEM-023,2025-05-13T15:08:00+00:00,1.0,open,Broad enthusiasts
USER-0161,ITEM-041,2025-05-13T16:06:00+00:00,2.0,save,Focused regulars
USER-0252,ITEM-092,2025-05-13T17:11:00+00:00,1.0,open,Broad enthusiasts
USER-0135,ITEM-076,2025-05-13T18:12:00+00:00,2.0,save,Broad enthusiasts
USER-0200,ITEM-025,2025-05-13T19:08:00+00:00,1.0,open,Focused regulars
USER-0257,ITEM-027,2025-05-13T20:04:00+00:00,1.0,open,Focused regulars
USER-0153,ITEM-023,2025-05-13T20:12:00+00:00,1.0,open,Broad enthusiasts
USER-0004,ITEM-081,2025-05-13T21:01:00+00:00,2.0,save,New explorers
USER-0045,ITEM-037,2025-05-13T21:07:00+00:00,2.0,save,Broad enthusiasts
USER-0158,ITEM-003,2025-05-13T21:10:00+00:00,3.0,complete,Focused regulars
USER-0273,ITEM-020,2025-05-13T21:10:00+00:00,1.0,open,Broad enthusiasts
USER-0069,ITEM-076,2025-05-13T22:02:00+00:00,1.0,open,Broad enthusiasts
USER-0234,ITEM-069,2025-05-13T22:10:00+00:00,1.0,open,Broad enthusiasts
USER-0230,ITEM-067,2025-05-14T07:05:00+00:00,1.0,open,Focused regulars
USER-0258,ITEM-026,2025-05-14T07:10:00+00:00,1.0,open,Broad enthusiasts
USER-0057,ITEM-025,2025-05-14T07:11:00+00:00,3.0,complete,Broad enthusiasts
USER-0050,ITEM-033,2025-05-14T08:09:00+00:00,1.0,open,Focused regulars
USER-0002,ITEM-020,2025-05-14T12:09:00+00:00,1.0,open,Focused regulars
USER-0054,ITEM-016,2025-05-14T13:11:00+00:00,1.0,open,Broad enthusiasts
USER-0239,ITEM-060,2025-05-14T14:05:00+00:00,1.0,open,Focused regulars
USER-0225,ITEM-016,2025-05-14T14:09:00+00:00,1.0,open,Broad enthusiasts
USER-0257,ITEM-085,2025-05-14T15:05:00+00:00,1.0,open,Focused regulars
USER-0236,ITEM-056,2025-05-14T16:05:00+00:00,1.0,open,Focused regulars
USER-0293,ITEM-019,2025-05-14T16:05:00+00:00,1.0,open,Focused regulars
USER-0235,ITEM-056,2025-05-14T16:06:00+00:00,1.0,open,New explorers
USER-0237,ITEM-055,2025-05-14T16:17:00+00:00,2.0,save,Broad enthusiasts
USER-0169,ITEM-013,2025-05-14T17:00:00+00:00,1.0,open,New explorers
USER-0036,ITEM-024,2025-05-14T17:07:00+00:00,3.0,complete,Broad enthusiasts
USER-0084,ITEM-034,2025-05-14T18:11:00+00:00,1.0,open,Broad enthusiasts
USER-0182,ITEM-037,2025-05-14T19:04:00+00:00,1.0,open,Focused regulars
USER-0246,ITEM-022,2025-05-14T19:04:00+00:00,1.0,open,Broad enthusiasts
USER-0032,ITEM-005,2025-05-14T20:06:00+00:00,1.0,open,Focused regulars
USER-0275,ITEM-005,2025-05-14T22:03:00+00:00,1.0,open,Focused regulars
USER-0163,ITEM-024,2025-05-15T07:03:00+00:00,2.0,save,New explorers
USER-0225,ITEM-023,2025-05-15T07:10:00+00:00,3.0,complete,Broad enthusiasts
USER-0261,ITEM-069,2025-05-15T07:15:00+00:00,1.0,open,Broad enthusiasts
USER-0193,ITEM-094,2025-05-15T08:02:00+00:00,1.0,open,New explorers
USER-0267,ITEM-017,2025-05-15T08:08:00+00:00,1.0,open,Broad enthusiasts
USER-0121,ITEM-044,2025-05-15T09:00:00+00:00,3.0,complete,New explorers
USER-0249,ITEM-002,2025-05-15T09:10:00+00:00,3.0,complete,Broad enthusiasts
USER-0202,ITEM-094,2025-05-15T10:05:00+00:00,3.0,complete,New explorers
USER-0013,ITEM-076,2025-05-15T10:07:00+00:00,2.0,save,New explorers
USER-0105,ITEM-068,2025-05-15T10:10:00+00:00,3.0,complete,Broad enthusiasts
USER-0237,ITEM-030,2025-05-15T10:18:00+00:00,2.0,save,Broad enthusiasts
USER-0272,ITEM-011,2025-05-15T11:07:00+00:00,2.0,save,Focused regulars
USER-0108,ITEM-045,2025-05-15T12:05:00+00:00,1.0,open,Broad enthusiasts
USER-0251,ITEM-027,2025-05-15T12:05:00+00:00,1.0,open,Focused regulars
USER-0021,ITEM-005,2025-05-15T13:05:00+00:00,3.0,complete,Broad enthusiasts
USER-0295,ITEM-082,2025-05-15T14:06:00+00:00,2.0,save,New explorers
USER-0017,ITEM-038,2025-05-15T14:08:00+00:00,1.0,open,Focused regulars
USER-0300,ITEM-085,2025-05-15T15:06:00+00:00,1.0,open,Broad enthusiasts
USER-0153,ITEM-030,2025-05-15T15:13:00+00:00,1.0,open,Broad enthusiasts
USER-0128,ITEM-025,2025-05-15T17:06:00+00:00,1.0,open,Focused regulars
USER-0002,ITEM-072,2025-05-15T17:10:00+00:00,1.0,open,Focused regulars
USER-0015,ITEM-029,2025-05-15T18:08:00+00:00,1.0,open,Broad enthusiasts
USER-0156,ITEM-067,2025-05-15T18:12:00+00:00,1.0,open,Broad enthusiasts
USER-0066,ITEM-002,2025-05-15T19:04:00+00:00,1.0,open,Broad enthusiasts
USER-0063,ITEM-007,2025-05-15T19:08:00+00:00,2.0,save,Broad enthusiasts
USER-0198,ITEM-047,2025-05-15T20:12:00+00:00,3.0,complete,Broad enthusiasts
USER-0194,ITEM-029,2025-05-15T21:06:00+00:00,1.0,open,Focused regulars
USER-0315,ITEM-084,2025-05-15T21:15:00+00:00,1.0,open,Broad enthusiasts
